카테고리,검색어,제목,상태,가격,지역,등록시각,채팅수,관심수,조회수,매너온도,판매자닉네임,상세카테고리,거래희망장소,상세설명,가격원
밥솥,쿠쿠 밥솥,쿠쿠 CR-0675FW 6인용 전기밥솥,거래완료,"30,000원",거여동,2026-07-03,1,1,79,48.8℃,원스텝,생활가전,직거래만가능합니다,"쿠쿠 CR-0675FW 6인용 전기밥솥이에요
사진에서 보이는 것처럼 깔끔한 
상태를 유지하고 있어요

직거래만가능합니다 

마천동 84-9 
CU 편의점",30000
밥솥,쿠쿠 밥솥,쿠쿠 CRP-ST1010FW 밥솥,거래완료,"80,000원",위례동,2026-06-03,3,3,114,41.3℃,달려라그루,생활/주방,,"10인 밥솥이라 생각보다 너무 크네요.
2인식구라 ㅠㅠ ... 새로운 대식구 찾습니다.
상태 정말 깨끗합니다.",80000
밥솥,쿠쿠 밥솥,쿠쿠 압력밥솥 6인용,나눔완료,무료나눔,가락동,2026-08-28,2,2,75,36.5℃,카라,생활가전,문고리 거래 원해요~,"쿠쿠 압력밥솥이예요~밥짓는 기능으로만^^
6인용으로 넉넉하게 사용할 수 있어요
사진에서 보이는 것처럼 세월의 흔적은 있지만 지난주까지 밥짓는 데 문제 없었구요, 밥 맛있게 잘 지어집니다. 이번에 새로 밥솥 구매하게 되서 나눔합니다
문고리 거래 원해요~
가동초등학교 근처입니다. 연락주시면 오실때
정확한 주소 알려드릴게요",0
밥솥,쿠쿠 밥솥,쿠쿠 스마트 IH 압력밥솥 6인용 DHR0610FD,거래완료,"30,000원",가락2동,2026-08-05,1,3,125,57.6℃,유니스가든,생활가전,송파더샵루미스타아파트 직거래 혹은 문고리거래합니다!,"쿠쿠 6인용 고화력 IH 압력밥솥 판매합니다.
풀스테인리스 분리형 커버라 위생적으로 세척하며 깨끗하게 사용했습니다. 그리고 할 수 있는한 최대한 깨끗하게 세척해 놓았습니다.

 모델명: CRP-DHR0610FD
 용량: 6인용 (4인 가구정도에 적당)
 상태: 사용감은 있으나 취사 및 보온 작동 아주 잘 됩니다. 내외관 사용감은 사진 참고 부탁드립니다~ 
중고 특성상 환불은 어려우니 사진 확인하시고 편하게 채팅 주세요!

송파더샵루미스타아파트 직거래 혹은 문고리거래합니다!",30000
밥솥,쿠쿠 밥솥,쿠쿠 35분 영업용 밥솥,거래완료,"60,000원",가락본동,2026-08-25,5,0,48,37.8℃,구동,생활가전,,"실사용. 거이 없고요 다른게 있어서 급하게

처분합니다 작동 이상 없고요 깨끗합니다

반품x",60000
밥솥,쿠쿠 밥솥,쿠쿠 미니 밥솥 CR-0675FW,거래완료,"25,000원",잠실3동,2026-08-03,2,1,98,44℃,햇살나무,생활가전,,"깔끔한 디자인의 쿠쿠 미니 밥솥 CR-0675FW 판매해요
2-3인용으로 혼자 또는 둘이서 사용하기 좋아요
다양한 취사 모드와 예약 기능으로 편리하게 사용할 수 있어요
매일 맛있는 밥을 지어 드시고 싶은 분들께 추천드려요",25000
밥솥,쿠쿠 밥솥,쿠쿠 IH 압력밥솥 HMT1060SB 10인용,거래완료,"69,000원",장지동,2026-08-24,0,1,58,99℃,새롭게하소서,생활가전,,"쿠쿠 IH 압력밥솥 10인용 HMT1060SB 판매해요
사진에서 보이는 것처럼 내부 구성품 모두 깨끗하게 관리되었어요
IH 압력 방식으로 맛있는 밥을 지을 수 있답니다
밥솥 하나로 매일 맛있는 집밥을 즐겨보세요

특히 IH압력밥솥으로 밥맛이 좋아요~**~

(그리고 밥솥 바닥면적이 넓어서 누룽지 좋아하시는 분들은 고소한 누룽지도 해먹을 수 있어서 저는 아주 좋았어요) 

제가 여기다 누룽지 해먹으니까 너무 맛있어서 판매안하고 있다가~~~요즘은 직장에서 저녁까지 해결하고 오다보니~~판매합니다..

내솥 코팅도 벗겨짐없이 상태 최상급으로 믿고하셔도 됩니다 ~**~

빠른선택 쿨거래 하시는 한분에게 드립니다..

식당에서 구입하여 손님들에게 맛있는 밥을 드리고 싶은사장님~득템하세요 ~^^*


정상작동 안되면 바로 반품및환불을 해드립니다~**~

그래도 예민하신분은 폐스해주세요..

",69000
밥솥,쿠쿠 밥솥,쿠쿠 IH압력밥솥 6인용 DHP0610FD,거래완료,"35,000원",문정동,2026-07-03,4,1,102,38.1℃,라이프,생활가전,,"쿠쿠 IH압력밥솥 6인용 DHP0610FD 모델이에요
사진에서 보시는 것처럼 깔끔한 상태를 유지하고 있어요
다양한 요리를 맛있게 만들어주는 스마트 IH 기능이 탑재되어 있답니다
매일 맛있는 밥을 짓고 싶은 분들께 추천드려요",35000
밥솥,쿠쿠 밥솥,쿠쿠 IH 압력밥솥 DHB0660FDM,거래완료,"45,000원",문정동,2026-08-02,5,9,298,39.9℃,황족봉타나,생활가전,,"쿠쿠 IH 압력밥솥 DHB0660FDM 모델이에요
다양한 메뉴와 스마트 IH 기능으로 맛있는 밥을 지을 수 있어요
사진에서 보이는 것처럼 깔끔하게 사용했어요
매일 따뜻하고 맛있는 밥을 드시고 싶은 분들께 추천드려요",45000
밥솥,쿠쿠 밥솥,쿠쿠 IH 압력 밥솥 6인용 블랙 CRP-P0660FD,거래완료,"35,000원",장지동,2026-07-03,1,3,193,42.2℃,해바라기,생활가전,,"쿠쿠 IH 압력 밥솥 6인용 블랙 CRP-P0660FD 모델이에요 음성지원되며 실사용2년이내입니다
IH 압력 방식으로 맛있는 밥을 지을 수 있어요
내솥과 본체 모두 깔끔하게 사용했어요~
내솥에 조금의 기스 감안해서 저렴히 판매해요
매일 따뜻하고 맛있는 밥을 드시고 싶은 분들께 추천드려요
패킹분리세척,자동세척 다 완료했습니다",35000
밥솥,쿠쿠 밥솥,쿠쿠 CRP-ST1010FG 10인용 IH 압력밥솥,거래완료,"65,000원",가락동,2026-08-02,2,7,105,40.5℃,고덕사랑5,생활가전,,"쿠쿠 CRP-ST1010FG 10인용 IH 압력밥솥이에요
사진에서 보시는 것처럼 깔끔하게 사용했어요
IH 압력 방식으로 맛있는 밥을 지을 수 있답니다
매일 먹는 밥, 더욱 맛있게 드시고 싶으신 분들께 추천드려요",65000
밥솥,쿠쿠 밥솥,쿠쿠 IH 압력밥솥 HUT1070FH 레드 6인용,거래완료,"30,000원",오금동,2026-08-02,1,0,98,39℃,고승현,생활가전,,"깔끔한 디자인의 쿠쿠 IH 압력밥솥 HUT1070FH 모델이에요
6인용으로 넉넉하게 사용할 수 있고 IH 열판으로 맛있는 밥을 지을 수 있어요
사진에서 보이는 것처럼 생활 스크레치 있습니다
작동 완전 잘 됩니다",30000
밥솥,쿠쿠 밥솥,쿠쿠 6인용밥솥 CRP-FHR0610FD,거래완료,"50,000원",장지동,2026-08-02,2,1,67,63℃,꼬우,생활가전,,"어제까지 정말 잘 쓴 쿠쿠 밥솥이에요
내솥도 주기적으로 바꿔가며 썼습니다
꼭 필요하신분께 드리고 싶어요",50000
밥솥,쿠쿠 밥솥,쿠쿠 CRP-R0655FB 6인용 압력밥솥,거래완료,"60,000원",마천2동,2026-08-02,2,5,246,46.8℃,호랑,생활가전,,"쿠쿠 CRP-R0655FB 6인용 압력밥솥이에요
사진에서 보이는 것처럼 깔끔한 디자인을 자랑해요
다양한 취사 모드를 지원하여 맛있는 밥을 지을 수 있어요

이 제품은 쿠쿠(CUCKOO) 브랜드의 CRP-R0655FB 모델입니다.6인용 용량의 블랙스톤 전기압력밥솥입니다.풀 스테인리스 분리형 커버와 자동세척 기능이 포함되어 있습니다.

딱 2번 밥해먹었습니다.",60000
밥솥,쿠쿠 밥솥,쿠쿠 IH 스마트 IH 밥솥 10인용,거래완료,"45,000원",위례동,2026-07-03,1,2,73,45.5℃,융댕,생활가전,,"쿠쿠 스마트 IH 밥솥 10인용이에요
사진에서 보이는 것처럼 깔끔하게 사용했어요
IH 압력 방식으로 맛있는 밥을 지을 수 있답니다
매일 따뜻하고 맛있는 밥을 드시고 싶은 분들께 추천드려요",45000
밥솥,쿠쿠 밥솥,쿠쿠 6인용 전기밥솥 S급 팝니다,거래완료,"36,000원",위례동,2026-07-03,2,0,166,45.6℃,니니리리,생활가전,,"쿠쿠 6인용 전기밥솥 그레이스화이트 모델이에요
사진에서 보이는 것처럼 깔끔한 상태를 유지하고 있어요
취사를 몇 회 진행하지 않아 상태가 아주 좋습니다
6인용으로 넉넉하게 사용할 수 있어 가정에서 사용하기 좋아요
쿠팡체험단으로 새 밥솥을 얻게되어 산지 얼마 안된 이 밥솥을 저렴하게 판매합니다
멀지 않은 위치면 시간 맞춰 근처까지 가져다 드립니다",36000
밥솥,쿠쿠 밥솥,쿠쿠 3인용 밥솥 CR-0675FW,거래완료,"30,000원",가락동,2025-10-06,2,10,219,43.2℃,산소,생활가전,,"쿠쿠 3인용 밥솥 CR-0675FW 모델 판매합니다

- 3인용 (0.6L)
- 백미, 잡곡, 현미/발아현미 밥 가능
- 자동세척 기능
- 에너지 소비 효율 1등급

거의 쓰지 않아 최상 깨끗 합니다",30000
밥솥,쿠쿠 밥솥,쿠쿠 IH 압력밥솥 JHT0610FS,거래완료,"25,000원",오금동,2026-07-03,1,0,196,58.5℃,하니,생활가전,,"쿠쿠 IH 압력밥솥 JHT0610FS 판매해요
사용은 가능합니다.
그러나 증기가빠지는게 불규칙합니다.
AS받아서 쓰시거나 부품용으로 쓰시기 바랍니다
사진에서 보이는 것처럼 구성품 모두 잘 갖춰져 있어요
잡곡, 고화력, 누룽지, 건강죽 등 다양한 메뉴 조리가 가능해요
깔끔한 디자인으로 주방 어디에나 잘 어울릴 거예요
",25000
밥솥,쿠쿠 밥솥,쿠쿠 멀티쿠커,거래완료,"51,000원",거여동,2026-08-05,1,13,161,43.2℃,마라에이드,생활/주방,,"쿠쿠 멀티쿠커 판매합니다
구매하고 연마제 제거 후 테스트 삼아 쌀밥한번 지어본게 전부입니다 새상품이나 다름없어요 연마제 제거 노동 제가 다했으니 오히려 이득 새상품 8만5천원인데 싸게 데려가세요",51000
밥솥,쿠쿠 밥솥,쿠쿠 CRP-R069FP 6인용 압력밥솥,거래완료,"49,000원",문정2동,2026-08-17,5,3,76,99℃,새롭게하소서,생활가전,,"쿠쿠 압력밥솥 6인용 CRP-R069FP 모델이에요
깨끗하게 사용한 제품으로 내부 솥 상태도 좋아요
사진에서 보시는 것처럼 구성품 모두 갖춰져 있어요
맛있는 밥을 짓고 싶으신 분들께 추천드려요

깨끗하게 세척해 바로 사용할수있도록 깨끗하게 관리되었어요~**~

패킹도 새거로 갈아서 밥 할때 김샘없이 정상작동 됩니다 ~**~

(내솥 사진 확인 하시고 구매요청 하시기 바랍니다.)

가전제품이라 무게가있어서 배송원하시면 서울시 송파구 성남지역은 배송비1만원 받고 배달가능합니다..

반품및환불 어려우니 신중하게 선택해주시면 감사하겠습니다 예민하신분은 폐스해주세요..
",49000
밥솥,쿠쿠 밥솥,쿠쿠 IH 압력밥솥 CRP-HFG061F 6인용,거래완료,"10,000원",문정동,2026-08-02,4,3,155,47.4℃,쟈니,생활가전,,"쿠쿠 IH 압력밥솥 CRP-HFG061F 모델이에요
6인용으로 넉넉하게 사용할 수 있어요
IH 압력 방식으로 맛있는 밥을 지어준답니다
깔끔한 디자인으로 주방 어디에 두어도 잘 어울려요
밥 안 해먹어서 팝니다. 사진처럼 사용감 있습니다.",10000
밥솥,쿠쿠 밥솥,6인용쿠쿠 스마트 IH 압력밥솥 DH066FS,거래완료,"35,000원",거여동,2026-06-03,3,2,106,39.4℃,포포맨,생활가전,,"*쿠쿠 스마트 IH 압력밥솥 DH066FS 모델이에요
*내솥과 본체,패킹교환해서 모두 깔끔하게 관리되어 있어요
*구매후 반품불가요~~",35000
밥솥,쿠쿠 밥솥,쿠쿠 CRP-N0680SR 6인용 압력밥솥 레드,거래완료,"21,000원",거여1동,2026-08-08,2,1,113,38.5℃,찬몽이,생활가전,,"쿠쿠 압력밥솥 CRP-N0680SR 모델이에요
6인용 사이즈로 넉넉하게 사용할 수 있어요
레드 색상으로 주방 어디에나 잘 어울린답니다
맛있는 밥을 짓고 싶으신 분들께 추천드려요",21000
밥솥,쿠쿠 밥솥,쿠쿠 CR-0375FW 미니 밥솥,거래완료,"20,000원",위례동,2026-06-03,2,0,96,55.8℃,또치의당근,생활가전,꿈에그린 문고리합니다,"쿠쿠 미니 밥솥 CR-0375FW 판매해요
사진에서 보시는 것처럼 깔끔한 상태의 제품입니다
작지만 알찬 기능으로 맛있는 밥을 지을 수 있어요
1-2인 가구에 딱 맞는 사이즈로 활용하기 좋아요

제조는 21년 3월이고
햇반 사먹어서 많이 안써서 매우 깨끗해요!

꿈에그린 문고리합니다",20000
밥솥,쿠쿠 밥솥,쿠쿠 HPF0665SE 6인용 IH 압력밥솥 레드,거래완료,"49,000원",문정2동,2026-08-09,1,1,207,99℃,새롭게하소서,생활가전,,"쿠쿠 IH 압력밥솥 6인용입니다
레드 색상으로 깔끔하고 예뻐요
사진에서 보시는 것처럼 구성품 모두 있습니다
맛있는 밥 지어 드실 분께 추천드려요

깔끔한 디자인의 쿠쿠 IH 압력밥솥이에요
6인용으로 구성되어 있으며, 사진에서 보시는 것처럼 내부 구성품 모두 깨끗하게 관리되었어요
IH 압력 방식으로 맛있는 밥을 지을 수 있답니다

사진에서 보이는 것처럼 깔끔한 상태를 유지하고 있어요
IH 압력 기술로 맛있는 밥을 지을 수 있답니다

밥솥 내솥이 작고 가벼워서 손십게 맛있는 밥을 금방해서 먹을 수 있어서 큰밥솥보다 훨씬 활용도가 좋습니다~**~

사용을 별로 안해서 사용감 전체적으로 깔끔하게 아주상태 좋아요..
(그러나 8번사진 보시면 옆에 금이 살짝 났는데 사용하는데는 전혀 문제 없지만 참고 하시고, 저렴하게 득템하세요)

받아보시고 마음에 안드시면 바로 반품및환불을 해드릴수있어요..

정상작동하는 쿠쿠 6인용 밥솥
저렴하게 득템하세요 ~**~

빠른선택 쿨거래 하시는 한분에게 드립니다..

가전제품이라 무게가있어서 배송원하시면 서울시 송파구 성남지역은 배송비1만원 받고 배달가능합니다",49000
밥솥,쿠쿠 밥솥,쿠쿠 10인용 전기밥솥 QK1010BUG 박스새상품,거래완료,"140,000원",위례동,2026-07-03,2,9,229,41.7℃,쿄릭,생활가전,,"쿠쿠 10인용 전기밥솥 QK1010BUG 판매해요
사진그대로 박스포장 새상품입니다.
깔끔한 디자인으로 어떤 주방에도 잘 어울려요^^
맛있는 밥을 짓고 싶으신 분들께 추천드려요.^^",140000
밥솥,쿠쿠 밥솥,쿠쿠 스마트 IH 압력밥솥 JHV1010FB 10인용,거래완료,"50,000원",거여동,2026-07-03,1,5,181,55.2℃,수아레스,생활가전,,"쿠쿠 스마트 IH 압력밥솥 JHV1010FB 모델이에요. 10인용으로 넉넉하게 밥을 지을 수 있어요. 풀 스테인리스 4.0 마스터 커브드 내솥으로 위생적이고 튼튼하게 사용할 수 있답니다. 에너지 소비효율 1등급 제품으로 전기료 부담 없이 사용하기 좋아요. 온 가족이 함께 맛있는 밥을 즐기기에 좋은 밥솥이에요.

사용감은 좀 있습니다. 예민하신준은 선택을 피해 주세요. ",50000
밥솥,쿠쿠 밥솥,쿠쿠 압력밥솥10인용,나눔완료,무료나눔,위례동,2026-08-02,11,11,575,54.2℃,하늘,생활가전,문고리 거래입니다.,"사진4장
1등급. 21년도 10월 제품으로  
불이 들어 왔다 꺼졌다 하는데 써비스받아 쓰셔야 합니다. 사진을 잘 확인해 보시고 가져가실 분은
문고리 거래입니다.",0
밥솥,쿠쿠 밥솥,쿠쿠 6인용 전기보온밥솥 CR-0671V,거래완료,"5,000원",마천동,2026-08-02,1,0,43,40.7℃,통통이,생활가전,,"깔끔한 화이트 색상의 쿠쿠 6인용 전기보온밥솥이에요
CR-0671V 모델로 밥맛을 살려주는 기능이 있어요
사진에서 보이는 구성 그대로 보내드려요
매일 맛있는 밥을 짓고 싶은 분들께 추천드려요   사서 세번쓰고  썼습니다",5000
밥솥,쿠쿠 밥솥,쿠쿠 QS1010FG 압력밥솥 10인용,거래완료,"190,000원",거여동,2026-07-03,1,7,279,41.1℃,깽깽이,생활가전,,"쿠쿠 압력밥솥 QS1010FG 모델이에요
10인용으로 넉넉하게 사용할 수 있어요
박스에 담겨있는 새상품입니다
맛있는 밥을 지어줄 쿠쿠 압력밥솥으로 매일 즐거운 식사 시간을 만들어보세요",190000
밥솥,쿠쿠 밥솥,쿠쿠 CRP-RT069FW 압력밥솥 화이트(내솥있음),거래완료,"10,000원",오금동,2026-08-02,7,3,426,43.8℃,행복가득,생활가전,,"쿠쿠 나눔합니다. 

쿠쿠에 고기찜을 여러번해서 상태가 안 좋아요.. 물 받침대에 구멍 및 금이 가 있습니다. 다만 압력은 잘 되어서 밥, 찜 등 편하게 쓰기에는 좋아요. 요리 다 되면 자동으로 압력이 빠지지 않아 젓가락으로 증기 나오는 곳을 건드려 줘야 합니다~",10000
밥솥,쿠쿠 밥솥,쿠쿠 6인용 밥솥 CR-0632FV 핑크,거래완료,"9,000원",가락2동,2026-08-02,2,1,39,39℃,아아,생활가전,,"쿠쿠 6인용 밥솥 CR-0632FV 핑크 색상이에요
깨끗하게 사용해서 내부 상태도 좋아요
맛있는 밥 지어 드실 분께 추천드려요",9000
밥솥,쿠쿠 밥솥,쿠쿠 CRP-HV0606SR 6인용 레드 IH 압력밥솥,거래완료,"15,000원",장지동,2026-08-05,7,2,148,53℃,우항항,생활가전,,"쿠쿠 IH 압력밥솥 6인용 레드 색상이에요
스마트 IH 기능으로 맛있는 밥을 지을 수 있답니다
내솥과 본체 모두 깔끔하게 사용했어요
밥맛을 중요하게 생각하시는 분들께 추천드려요",15000
밥솥,쿠쿠 밥솥,쿠쿠x하이메이드 밥솥나눔,나눔완료,무료나눔,오금동,2026-08-25,4,1,70,38.2℃,송파궁궁,생활가전,마트앞,"6인용 입니다
가지러오셔야합니다!",0
밥솥,쿠쿠 밥솥,쿠쿠 IH 압력밥솥,거래완료,"30,000원",가락동,2026-06-03,2,2,224,43.1℃,귀욤심,생활가전,,"쿠쿠 IH 압력밥솥입니다
사진에서 보시는 것처럼 구성품 모두 갖춰져 있어요
깔끔한 디자인으로 어떤 주방에도 잘 어울려요
맛있는 밥을 짓고 싶으신 분들께 추천드려요",30000
밥솥,쿠쿠 밥솥,쿠쿠 압력 6인용 밥솥 CRP-FA0621MR,거래완료,"10,000원",문정동,2026-07-03,2,0,46,55.7℃,하늘,생활가전,,"깔끔한 디자인의 쿠쿠 압력 6인용 밥솥이에요
CRP-FA0621MR 모델로 다양한 요리가 가능해요
사진으로 확인 가능한 구성품 모두 있어요
맛있는 밥을 지어줄 든든한 밥솥을 찾으시는 분들께 추천드려요

상태 깨끗하고 양호합니다. ",10000
밥솥,쿠쿠 밥솥,쿠쿠 CRP-QS1020FGM 압력밥솥 10인용,거래완료,"50,000원",거여동,2026-08-02,1,4,49,38.2℃,밍밍이이이,생활가전,,"깔끔한 디자인의 쿠쿠 압력밥솥 10인용이에요
CRP-QS1020FGM 모델로 내부 스테인리스 재질의 밥솥이랍니다
사진으로 보시는 것처럼 내부 상태도 깨끗하게 관리되었어요 예민하신분들 사양",50000
