카테고리,검색어,제목,상태,가격,지역,등록시각,채팅수,관심수,조회수,매너온도,판매자닉네임,상세카테고리,거래희망장소,상세설명,가격원
전자기기,풀리오 마사지 기기,폴리오 다리 마사지기 v2 영등포동4가,거래완료,"70,000원",대림제3동,2025-08-31,2,1,82,47.3℃,당근당근근,생활가전,아이가 있어서 문고리 거래 원합니다 ^^,"폴리오 다리 마사지기입니다
사용 몇번 안 했습니다.
다른 기기가 생겨 판매합니다!

- 공기압 마사지 기능으로 다리 전체를 부드럽게 감싸줍니다
- 온열 기능으로 따뜻하게 마사지하여 혈액 순환에 도움을 줍니다
- 다양한 마사지 모드를 지원합니다
- 가볍고 휴대하기 편리합니다
- 사용법이 간편합니다",70000
전자기기,풀리오 마사지 기기,폴리오 어깨 마사지 기기 판매합니다,거래완료,"67,000원",신길제1동,2025-08-31,3,4,204,40.1℃,톰과제리,디지털기기,영등포구청 사거리 직거래 희망합니다.,"폴리오 홈페이지에서 샀습니다
멀쩡하게 작동하구요 사놓고 안써서 판매합니다
흠집 없구요! 면도 깨끗합니다 
구매하실분 연락주세요!",67000
전자기기,풀리오 마사지 기기,폴리오 종아리마사지기기 판매합니다^^ 양천,거래완료,"60,000원",양평제1동,2025-08-31,4,3,233,54℃,두아들의맘,뷰티/미용,신목로7 삼성아파트 102동앞에서 직거래만 원합니다^^,"14만원쯤 했던것같은데요.
3번 사용했는데요.
가만히 앉아있지를 않네요^^
병인가봐요.
반도 안 되는가격에 필요하신분 사세요^^
반품×
신목로7 삼성아파트 102동앞에서 직거래만 원합니다^^",60000
전자기기,풀리오 마사지 기기,폴리오 어깨 목 마사지,거래완료,"80,000원",신길제1동,2025-08-31,2,1,56,37℃,향수,생활가전,신림역,"폴리오 마사지 기기 팔아요
손목 60,000 / 어깨 60,000원
세트러 구매시 10,000원 빼드려요.
사용은 거의 안 했습니다.",80000
전자기기,풀리오 마사지 기기,풀리오 버전3(v3) 가장 최신 버전 종아리 마사지기(실사용 10회 미만) + 추가 구매한 정품 파우치,거래완료,"95,000원",도림동,2025-08-30,4,8,192,43.7℃,맛있는게최고야,디지털기기,노들역 3번 출구 편의점 앞,"풀리오 종아리 마사지기 가장 최신 버전인 v3 모델(지퍼+벨크로형)입니다. 다른 마사지기들을 선물 받으면서 사용을 안하게 되어서 내놓습니다.

사진에서 보이는 것 처럼, 기기에 스티커도 안 떼어낸 좋은 상태입니다. 보관 정품 파우치는 공식몰에서 9천원이라 추가 구매했고, 다리 마사지기 특성상 보관해둘 때 좋습니다 😊

처음 구매했을 때 구성품 전부 있습니다.
✅ 풀리오 종아리 마사지기 v3 본체(좌,우) *10회 미만 사용
✅ USB C타입 전용 케이블 세트(좌,우) *1회 사용
✅ 유선 충전 전용 케이블 세트(좌,우) *미개봉, 미사용
✅ 사용 설명서
✅ 품질보증서
✅ (추가 구매) 온라인에서 추가 구매한 보관 정품 파우치 *보관용으로 사용


제품 자체는 워낙 좋은 걸로 유명하고, 실 사용 횟수가 적어서 상태가 매우 좋습니다. 먼저 가져가는 분이 이득일 듯 하네요!

거래는 장승배기역 인근 또는 구로디지털단지역 인근 가능합니다. 반반택배, 택배도 가능합니다. 제품 상태 관련해서 궁금한 부분은 연락주세요!",95000
전자기기,풀리오 마사지 기기,Pullio 풀리오 목어깨 마사지기 (미개봉새상품),거래완료,"60,000원",양평제1동,2025-08-30,3,3,66,41.5℃,로미짱,뷰티/미용,직거래요망,"선물받았는데 
다른 마사지기기가 있어서 
내놓아요
(박스만 풀었고 비닐채 그대로에요)

직장인들 필수품 
또는 부모님들 설명절 선물하세요 !

직거래요망
목동8단지 스타벅스앞",60000
전자기기,풀리오 마사지 기기,풀리오 종아리 마사지기 판매합니다!,거래완료,"50,000원",양평제2동,2026-04-03,1,1,71,38.8℃,초오롱,생활가전,디지털기기인 만큼 직거래 선호합니다.,"풀리오 목어깨 마사지기입니다
선물로 받았는데 집에 마사기기, 안마의자
너무 많아서 거의 사용하지 않았어요! 사진보시면 아시겠지만 화이트부분 가죽도 사용감 거의 없습니다~ 

- 목과 어깨를 동시에 시원하게 마사지할 수 있습니다
- 온열 기능으로 따뜻하게 마사지 가능합니다
- 무선이라 편리하게 사용 가능합니다

충전은 가지고계신 C타입으로 하심되어요!!",50000
전자기기,풀리오 마사지 기기,폴리오v3 미개봉상품 판매,거래완료,"110,000원",신길동,2025-08-31,2,1,60,39.4℃,sy9639,뷰티/미용,영등포구청 사거리 직거래 희망합니다.,"요즘 인기많은 종아리 마사지기기 폴리오v3 제품입니다. . 선물받은건데 전 다른 쓰던거가 있어 판매해요. . 포장 그대로인 미개봉 제품입니다~. . 온라인상에서 14~15만원으로 가격대 형성되어 있더라구요. . 
거래는 신풍역5번 출구쪽에서 할게요.",110000
전자기기,풀리오 마사지 기기,폴리오 마사지기 팔아요 문래동5가,거래완료,"50,000원",문래동,2025-08-31,2,2,73,43.9℃,방귀머신임지환,디지털기기,대륭빌딩 1층,"폴리오 마사지 기기 팔아요
손목 60,000 / 어깨 60,000원
세트러 구매시 10,000원 빼드려요.
사용은 거의 안 했습니다.",50000
전자기기,풀리오 마사지 기기,풀리오 V3 종아리 마사지기 팝니다 영등포 양평동4가,거래완료,"85,000원",문래동,2025-08-31,3,2,201,37.8℃,들개수제비,뷰티/미용,선유도역 직거래 원합니다.,"3개월전에 구매하고 다섯번도 안썼네요. 

구성품은 기기랑 케이블 입니다.

선유도역 직거래 원합니다. ",85000
전자기기,풀리오 마사지 기기,풀리오 종아리 마사지기기 서울,거래완료,"49,000원",영등포구,2026-08-25,1,2,59,46℃,트윙클,뷰티/미용,영등포구청 사거리 직거래 희망합니다.,"풀리오 종아리 마사지기 퍼플 색상입니다.

- 3가지 마사지 모드
- 3단계 강도 조절
- 무선 리모컨으로 편리하게 사용 가능
- 충전식 배터리로 휴대 용이
- KC 인증 완료된 안전한 제품

구매 가격은 10만원대였습니다.
왼쪽은 중간에 먼가 이상해서 A/S 신청했더니 
새제품 교환 해주셨어요. 
풀셋입니다. 
사용횟수가 적어요.

영등포구청 사거리 직거래 희망합니다. 
비대면 거래도 가능합니다.",49000
전자기기,풀리오 마사지 기기,풀리오 종아리 마사지기 v3 서울,거래완료,"90,000원",영등포구,2025-12-03,1,1,42,43.1℃,페리클레스,생활가전,대방역 1호선 직거래 가능합니다,"풀리오 종아리 마사지기입니다
선물받았는데 사용하지않아 당근합니다.
사진처럼 전혀 하자없고 충전 한번하고 두번 사용하였습니다.
그리고 3번째 4번째 사진처럼 두개를 같이 보관하던 중 기기 표면에 스크래치가 살짝 났어요.
참고바랍니다.",90000
전자기기,풀리오 마사지 기기,풀리오 V2 목어깨 마사지기,거래완료,"70,000원",신길제1동,2025-08-30,2,0,58,55.8℃,이야야아,디지털기기,전자기기다 보니 택배는 배송중 파손위험이 있어 왠만하면 직거래 원하고요,"풀리오 V2 목과 어깨 마사지기입니다.
5회미만 사용했고 사이즈가 잘 안맞아서 기기만 싸게 판매합니다.",70000
전자기기,풀리오 마사지 기기,풀리오 넥 풀러 홈케어,거래완료,"300,000원",신길제5동,2025-08-30,0,0,15,55.8℃,율아,뷰티/미용,신림역,"풀리오 퍼플 종아리 마사지기입니다. 사진에서 보이는 구성품 그대로 보내드려요. 종아리 부종 완화에 도움을 줄 수 있는 마사지기로, 매일 쌓인 피로를 풀어보세요.

구매한지 3년정도 되었고, 박스는 없고 사진에 제품이 다 입니다.

실 사용은 6개월 정도 하고, 안쓰고 있다가 새 다리마서지기기가 생겨서 판매 합니다.

한쪽 기기 지퍼에 장식이 쪼개졌고 사용에는 문제 없습니다.",300000
전자기기,풀리오 마사지 기기,풀리오 종아리 마사지 기기 팝니다!!,거래완료,"60,000원",신길제5동,2025-08-30,4,3,107,56.5℃,날강도,디지털기기,대륭22차 앞 직거래 가능하고,"박스없구 본품만 싸게 팔아요! 

V2 입니다

쿨거시 네고 👍👍",60000
전자기기,풀리오 마사지 기기,풀리오 목어깨 마사지기 v1 동작,거래완료,"28,000원",신길제5동,2026-07-02,1,4,58,39.3℃,바사삭,생활가전,노들역 3번 출구 편의점 앞,"풀리오 v2 마사지 기기 팝니다.
구매 후 초반에 사용을 하다 거의 안해서 판매합니다.
조금의 사용감? 사진과 똑같습니다!
작동하는건 전혀 이상 없습니다.
충전케이블도 같이 드릴게요.

박스는 없어서 쇼핑백에 담아드릴게요!

* 차량 가지고 오시는경우 주차 등록 해드릴게요!",28000
전자기기,풀리오 마사지 기기,풀리오 무선 종아리 마사지기 팝니다!,거래완료,"59,000원",신길제1동,2026-06-02,1,7,220,37.9℃,예진,뷰티/미용,문고리 거래 희망 or 서울지방병무청 직거래 가능,"풀리오 무선 종아리 마사지기 팝니다!

📱 기기 상태

•외관: 생활기스 있지만 몇번 사용 안 한제품이라 그 외에 기능에는 이상 없습니다! 

•배터리: 한 번충전하면 5-6번 사용 가능합니다! 상태 좋습미다

•기능:  모든 기능 이상 없이 잘 작동합니다.
정품 충전기 선 포함이라 충전시 이상 없습니다!",59000
전자기기,풀리오 마사지 기기,Puluo 공기압 마사지기 세,거래완료,"50,000원",대림동,2025-08-31,2,1,55,47.9℃,Kim하나,생활가전,대림역 부근 명지 성모병원,"플리오 종아리 맛사지 기기 팔아요 
사용하게 안되네요 사서 몇번 사용하고 
자리만 차지하네요
설명서나 박스는 못찾겠어요",50000
전자기기,풀리오 마사지 기기,풀리오 종아리 마사지 v2 판매합니다! 영등포 당산동3가,거래완료,"30,000원",신길제4동,2026-04-02,2,2,34,40.2℃,인사명,뷰티/미용,신도림역 부근 직거래 가능합니다,"풀리오 v2 마사지 기기 팝니다.
구매 후 초반에 사용을 하다 거의 안해서 판매합니다.
조금의 사용감? 사진과 똑같습니다!
작동하는건 전혀 이상 없습니다.
충전케이블도 같이 드릴게요.

박스는 없어서 쇼핑백에 담아드릴게요!

* 차량 가지고 오시는경우 주차 등록 해드릴게요!",30000
전자기기,풀리오 마사지 기기,풀리오 종아리 마사지기 V2 작년구매 서울,거래완료,"60,000원",영등포구,2025-08-31,2,0,41,37.7℃,리닝,뷰티/미용,영등포구청역이나 문래역 근처 직거래합니다,"작년 8월 구매했구요.
많이 사용안해서
배터리 상태 기기상태 모두 좋아요.
박스없어서 싸게내놓습니다.",60000
전자기기,풀리오 마사지 기기,풀리오 목 어깨 마사지기 25년형 양천,거래중,"72,000원",양평제1동,2026-03-03,0,3,167,55.2℃,12345,디지털기기,신목로7 삼성아파트 102동앞에서 직거래만 원합니다^^,"풀리오 목 어깨 마사지기 25년 7월 생산형 입니다.
엄마께서 2번 사용 후 사용을 안하셔서 판매합니다.
상태 좋습니다. 
구성품 박스, 설명서, 기기 다 있습니다.",72000
전자기기,풀리오 마사지 기기,풀리오 종아리 안마기계,거래완료,"70,000원",신길제5동,2025-08-30,5,0,188,38.8℃,검은머리상크스,뷰티/미용,"노량진역 부근, 대방역 부근 등","선물받았는데 
다른 마사지기기가 있어서 
내놓아요
(박스만 풀었고 비닐채 그대로에요)

직장인들 필수품 
또는 부모님들 설명절 선물하세요 !

직거래요망
목동8단지 스타벅스앞",70000
전자기기,풀리오 마사지 기기,풀리오 퍼플 종아리 마사지기,거래완료,"15,000원",신길제1동,2026-07-02,7,5,168,38.5℃,쭈루루,뷰티/미용,문고리 거래 하며 직접 오셔서 픽업 하셔야 합니다.,"풀리오 퍼플 종아리 마사지기입니다. 사진에서 보이는 구성품 그대로 보내드려요. 종아리 부종 완화에 도움을 줄 수 있는 마사지기로, 매일 쌓인 피로를 풀어보세요.

구매한지 3년정도 되었고, 박스는 없고 사진에 제품이 다 입니다.

실 사용은 6개월 정도 하고, 안쓰고 있다가 새 다리마서지기기가 생겨서 판매 합니다.

한쪽 기기 지퍼에 장식이 쪼개졌고 사용에는 문제 없습니다.",15000
전자기기,풀리오 마사지 기기,풀리오 목어깨 마사지기 영등포,거래완료,"26,000원",당산제1동,2026-06-02,2,2,133,38.3℃,CPO,생활가전,당산생각공장,"기기에 이염이 좀 있긴한데
기능은 전혀 이상없어요
충전은 C타입으로 하시면 됩니다
",26000
전자기기,풀리오 마사지 기기,폴리오 마사지기 팔아요 서울,거래완료,"50,000원",영등포구,2025-08-31,2,2,73,43.9℃,제이슨,디지털기기,영등포구청역이나 문래역 근처 직거래합니다,"풀리오 어깨 마사지기v2 팔아요. 
박스등 없고 기기만 있습니다. 충전은 c케이블로 하시면 되어요. 
거의 사용하지 않았는데 생활 자국 같은건 어쩔수 없네요;(두 번째 사진 참고 부탁 바랍니다) 

https://m.puliodays.com/product/🎁프리미엄-쇼핑백-증정-풀리오-목-어깨-마사지기-v2/124/category/1/display/22/",50000
전자기기,풀리오 마사지 기기,풀리오 종아리 마사지기 v2 양천,거래완료,"55,000원",양평제2동,2025-08-30,3,7,316,39.8℃,스담,디지털기기,직거래요망,"풀리오 종아리 마사지기 판매합니다
기기와 충전선 구성입니다
몇번 쓰다가 안 쓰게되어 판매합니다

서서울호수공원~까치산역 거래 가능합니다 그 외 장소는 메세지로 협의해요 ^^",55000
전자기기,풀리오 마사지 기기,풀리오 목어깨 마사지기 v1 영등포,거래완료,"55,000원",대림제2동,2025-08-30,2,2,220,42.6℃,당근당근당근,생활가전,신림역,"풀리오에서 나온 목어깨 마사지기입니다.
v2가 있는지 몰랐는데, 초기에 바로 구입한 제품이니 v1 일겁니다.

자세한 상품설명은 네이버에 검색해보시면 나옵니다.

1. 모든 구성품이 다 있습니다. (사진참고) 박스까지 전부있습니다
2. 몇번 사용하지 않은 거의 새제품입니다. 기기는 모두 정상으로 작동합니다

다른 마사지기가 생겨서 판매합니다",55000
